time,temperature,humidity
2024-09-10 19:36:07.500898,22.2,59.2
2024-09-10 19:36:08.854083,None,None
2024-09-10 19:36:10.207162,None,None
2024-09-10 19:36:11.560237,22.2,59.2
2024-09-10 19:36:12.913209,None,None
2024-09-10 19:36:14.266818,22.2,59.1
2024-09-10 19:36:15.621377,None,None
2024-09-10 19:36:16.974619,None,None
2024-09-10 19:36:18.327723,None,None
2024-09-10 19:36:19.682080,None,None
2024-09-10 19:36:21.038595,None,None
2024-09-10 19:36:22.391621,None,None
2024-09-10 19:36:23.744688,None,None
2024-09-10 19:36:25.098110,None,None
2024-09-10 19:36:26.451252,22.2,59.2
2024-09-10 19:36:27.804831,None,None
2024-09-10 19:36:29.158111,None,None
2024-09-10 19:36:30.511084,22.2,59.6
2024-09-10 19:36:31.864145,22.2,59.7
2024-09-10 19:36:33.217305,None,None
2024-09-10 19:36:34.570293,None,None
2024-09-10 19:36:35.923199,22.2,59.9
2024-09-10 19:36:37.276911,22.2,59.9
2024-09-10 19:36:38.630801,None,None
2024-09-10 19:36:39.989331,None,None
2024-09-10 19:36:41.343025,22.2,59.9
2024-09-10 19:36:42.697295,22.2,59.9
2024-09-10 19:36:44.050861,None,None
2024-09-10 19:36:45.403726,22.2,59.8
2024-09-10 19:36:46.757592,None,None
2024-09-10 19:36:48.111167,22.2,59.7
2024-09-10 19:36:49.464808,None,None
2024-09-10 19:36:50.818928,None,None
2024-09-10 19:36:52.171809,22.2,59.6
2024-09-10 19:36:53.525394,None,None
2024-09-10 19:36:54.878730,None,None
2024-09-10 19:36:56.231643,None,None
2024-09-10 19:36:57.584506,22.2,59.7
2024-09-10 19:36:58.938246,None,None
2024-09-10 19:37:00.291806,None,None
2024-09-10 19:37:01.645999,None,None
2024-09-10 19:37:02.998948,None,None
2024-09-10 19:37:04.352122,22.3,59.7
2024-09-10 19:37:05.705777,22.2,59.7
2024-09-10 19:37:07.059185,None,None
2024-09-10 19:37:08.412252,None,None
2024-09-10 19:37:09.765775,None,None
2024-09-10 19:37:11.119705,None,None
2024-09-10 19:37:12.472673,22.3,59.9
2024-09-10 19:37:13.825770,None,None
2024-09-10 19:37:15.178595,22.2,59.8
2024-09-10 19:37:16.531539,None,None
2024-09-10 19:37:17.884405,22.2,59.9
2024-09-10 19:37:19.237379,None,None
2024-09-10 19:37:20.590254,22.2,59.8
2024-09-10 19:37:21.945581,None,None
2024-09-10 19:37:23.298533,22.2,59.7
2024-09-10 19:37:24.651452,22.2,59.7
2024-09-10 19:37:26.006493,None,None
2024-09-10 19:37:27.359421,None,None
2024-09-10 19:37:28.712618,22.2,59.6
2024-09-10 19:37:30.065773,22.3,59.9
2024-09-10 19:37:31.418879,22.3,60.1
2024-09-10 19:37:32.774016,None,None
2024-09-10 19:37:34.127034,22.3,60.4
2024-09-10 19:37:35.480200,22.3,60.5
2024-09-10 19:37:36.835098,None,None
2024-09-10 19:37:38.189462,None,None
2024-09-10 19:37:39.542422,None,None
2024-09-10 19:37:40.895157,None,None
2024-09-10 19:37:42.248043,None,None
2024-09-10 19:37:43.600975,22.3,60.3
2024-09-10 19:37:44.954064,None,None
2024-09-10 19:37:46.306993,None,None
2024-09-10 19:37:47.661670,None,None
2024-09-10 19:37:49.015393,22.3,60.1
2024-09-10 19:37:50.369041,None,None
2024-09-10 19:37:51.911823,22.3,60.0
2024-09-10 19:37:53.270063,None,None
2024-09-10 19:37:54.622942,None,None
2024-09-10 19:37:55.975870,22.3,59.8
2024-09-10 19:37:57.328889,None,None
2024-09-10 19:37:58.681902,None,None
2024-09-10 19:38:00.037671,None,None
2024-09-10 19:38:01.392423,22.3,59.7
2024-09-10 19:38:02.767097,None,None
2024-09-10 19:38:04.120382,None,None
2024-09-10 19:38:05.481998,None,None
2024-09-10 19:38:06.834932,None,None
2024-09-10 19:38:08.187790,22.3,59.4
2024-09-10 19:38:09.540877,None,None
2024-09-10 19:38:10.896134,22.3,59.4
2024-09-10 19:38:12.383959,None,None
2024-09-10 19:38:13.740816,None,None
2024-09-10 19:38:15.097698,22.3,59.4
2024-09-10 19:38:16.450794,None,None
2024-09-10 19:38:17.804194,22.3,59.4
2024-09-10 19:38:19.157372,None,None
2024-09-10 19:38:20.510319,None,None
2024-09-10 19:38:21.863558,None,None
2024-09-10 19:38:23.217679,None,None
2024-09-10 19:38:24.570579,None,None
2024-09-10 19:38:25.923956,22.3,59.4
2024-09-10 19:38:27.281408,None,None
2024-09-10 19:38:28.637794,22.3,60.7
2024-09-10 19:38:29.991268,None,None
2024-09-10 19:38:31.344879,None,None
2024-09-10 19:38:32.697909,None,None
2024-09-10 19:38:34.247092,None,None
2024-09-10 19:38:35.600027,22.4,67.7
2024-09-10 19:38:36.953801,None,None
2024-09-10 19:38:38.306937,None,None
2024-09-10 19:38:39.659996,None,None
2024-09-10 19:38:41.013198,22.5,70.9
2024-09-10 19:38:42.485415,22.5,71.2
2024-09-10 19:38:43.873642,None,None
2024-09-10 19:38:45.228356,None,None
2024-09-10 19:38:46.581929,None,None
2024-09-10 19:38:47.935375,None,None
2024-09-10 19:38:49.289640,None,None
2024-09-10 19:38:50.645376,None,None
2024-09-10 19:38:51.998477,None,None
2024-09-10 19:38:53.351366,None,None
2024-09-10 19:38:54.704244,None,None
2024-09-10 19:38:56.057069,None,None
2024-09-10 19:38:57.429628,None,None
2024-09-10 19:38:59.026775,None,None
2024-09-10 19:39:00.380370,None,None
2024-09-10 19:39:01.733229,None,None
2024-09-10 19:39:03.090008,None,None
2024-09-10 19:39:04.443641,None,None
2024-09-10 19:39:05.797791,None,None
2024-09-10 19:39:07.150777,None,None
2024-09-10 19:39:08.503823,23.2,63.4
2024-09-10 20:06:27.146026,21.9,59.8
2024-09-10 20:06:28.504061,None,None
2024-09-10 20:06:29.857123,None,None
2024-09-10 20:06:31.210244,21.9,60.5
2024-09-10 20:06:32.563228,21.8,60.4
2024-09-10 20:06:33.916199,21.9,60.5
